"ID","default_flag","pred_br","score_pd","QTR","score_date","score_year","BAND","current_balance","MONTH","feature1_wt","feature2_wt"
"34726","1","0.44509","0.462714","4","17-09-2019","2019","5","91619","9","0","0"
"34727","1","0.296957","0.311948","4","10-07-2019","2019","3","3955","7","0","0"
"34728","1","0.761177","0.761225","2","13-10-2019","2019","8","70757","10","0","0"
"34729","0","0.540547","0.521987","2","20-11-2019","2019","5","29240","11","0","0"
"34730","0","0.684365","0.665333","4","05-06-2019","2019","7","60511","6","0","0"
"34731","0","0.339089","0.340695","4","13-03-2019","2019","3","8371","3","0","0"
"34732","0","0.194132","0.198047","2","08-05-2019","2019","2","40293","5","0","0"
"34733","1","0.361009","0.346002","3","02-02-2019","2019","3","75051","2","0","0"
"34734","0","0.15836","0.177407","2","16-11-2019","2019","2","19667","11","0","0"
"34735","0","0.837032","0.840377","4","26-04-2019","2019","8","86359","4","0","0"
"34736","0","0.51491","0.497483","3","05-12-2019","2019","5","80955","12","0","0"
"34737","1","0.352493","0.348269","4","11-06-2019","2019","3","72299","6","0","0"
"34738","0","0.125901","0.137644","3","21-09-2019","2019","1","79317","9","0","0"
"34739","1","0.470936","0.490515","3","12-07-2019","2019","5","37945","7","0","0"
"34740","1","0.640273","0.636134","1","13-09-2019","2019","6","12915","9","0","0"
"34741","1","0.124365","0.136197","2","01-01-2019","2019","1","7163","1","0","0"
"34742","0","0.602821","0.587146","1","26-03-2019","2019","6","81728","3","0","0"
"34743","1","0.764827","0.760081","2","09-01-2019","2019","8","7859","1","0","0"
"34744","1","0.737311","0.756375","1","27-04-2019","2019","8","68014","4","0","0"
"34745","1","0.804252","0.807512","1","13-09-2019","2019","8","15411","9","0","0"
"34746","1","0.805233","0.789683","4","26-12-2019","2019","8","98533","12","0","0"
"34747","1","0.768093","0.768899","3","18-05-2019","2019","8","20103","5","0","0"
"34748","0","0.415065","0.407479","2","21-01-2019","2019","4","44068","1","0","0"
"34749","1","0.798893","0.794937","4","14-04-2019","2019","8","98431","4","0","0"
"34750","1","0.255885","0.246153","4","02-03-2019","2019","2","7102","3","0","0"
"34751","1","0.691711","0.70406","3","15-01-2019","2019","7","97880","1","0","0"
"34752","0","0.516502","0.536483","1","24-08-2019","2019","5","43312","8","0","0"
"34753","0","0.308193","0.294652","3","15-02-2019","2019","3","62681","2","0","0"
"34754","1","0.128681","0.123727","1","05-09-2019","2019","1","28238","9","0","0"
"34755","0","0.489424","0.477664","4","16-10-2019","2019","5","41413","10","0","0"
"34756","0","0.528185","0.512919","4","11-01-2019","2019","5","92115","1","0","0"
"34757","1","0.236537","0.234364","3","21-10-2019","2019","2","63329","10","0","0"
"34758","1","0.164486","0.176196","1","01-08-2019","2019","2","96752","8","0","0"
"34759","1","0.46039","0.452487","4","25-02-2019","2019","5","37548","2","0","0"
"34760","1","0.877627","0.868788","2","14-09-2019","2019","9","94956","9","0","0"
"34761","1","0.507911","0.525202","4","12-04-2019","2019","5","72158","4","0","0"
"34762","0","0.671004","0.684194","2","27-03-2019","2019","7","58212","3","0","0"
"34763","1","0.656676","0.645232","4","05-02-2019","2019","6","81283","2","0","0"
"34764","1","0.365979","0.378784","3","26-12-2019","2019","4","93801","12","0","0"
"34765","0","0.33359","0.331806","2","15-01-2019","2019","3","7691","1","0","0"
"34766","0","0.128277","0.129359","1","14-08-2019","2019","1","14435","8","0","0"
"34767","0","0.436999","0.446933","4","07-07-2019","2019","4","6246","7","0","0"
"34768","0","0.145664","0.154682","4","07-10-2019","2019","2","3357","10","0","0"
"34769","1","0.606945","0.588287","3","16-04-2019","2019","6","23604","4","0","0"
"34770","0","0.284522","0.287589","3","23-04-2019","2019","3","9801","4","0","0"
"34771","0","0.228346","0.227927","2","11-01-2019","2019","2","24351","1","0","0"
"34772","1","0.620402","0.608824","1","14-06-2019","2019","6","8475","6","0","0"
"34773","0","0.10461","0.12423","1","17-04-2019","2019","1","75152","4","0","0"
"34774","0","0.30236","0.290248","3","23-10-2019","2019","3","29474","10","0","0"
"34775","0","0.161428","0.175055","1","06-01-2019","2019","2","31540","1","0","0"
"34776","1","0.486169","0.48378","4","07-04-2019","2019","5","10369","4","0","0"
"34777","1","0.877121","0.858803","2","18-06-2019","2019","9","18269","6","0","0"
"34778","1","0.875218","0.865652","1","25-12-2019","2019","9","49132","12","0","0"
"34779","1","0.861596","0.843036","4","18-04-2019","2019","8","7864","4","0","0"
"34780","1","0.835119","0.81514","3","19-09-2019","2019","8","18727","9","0","0"
"34781","0","0.440425","0.437904","4","27-03-2019","2019","4","5514","3","0","0"
"34782","0","0.7898","0.78376","2","17-01-2019","2019","8","87301","1","0","0"
"34783","1","0.143899","0.145921","1","31-07-2019","2019","1","3688","7","0","0"
"34784","0","0.44519","0.460253","4","16-08-2019","2019","5","92565","8","0","0"
"34785","1","0.871331","0.869949","4","08-11-2019","2019","9","21285","11","0","0"
"34786","1","0.652848","0.649837","2","01-04-2019","2019","6","24975","4","0","0"
"34787","0","0.804304","0.822858","2","14-01-2019","2019","8","93704","1","0","0"
"34788","0","0.511133","0.508716","3","21-08-2019","2019","5","52691","8","0","0"
"34789","1","0.678905","0.668941","3","18-11-2019","2019","7","4463","11","0","0"
"34790","0","0.576469","0.559665","4","28-11-2019","2019","6","35914","11","0","0"
"34791","0","0.157577","0.153557","1","08-05-2019","2019","2","56476","5","0","0"
"34792","1","0.714849","0.711707","4","24-01-2019","2019","7","97207","1","0","0"
"34793","1","0.280988","0.263165","1","02-06-2019","2019","3","17293","6","0","0"
"34794","1","0.715345","0.704229","2","12-12-2019","2019","7","79787","12","0","0"
"34795","0","0.701559","0.69376","3","29-05-2019","2019","7","68451","5","0","0"
"34796","1","0.696383","0.698117","1","16-08-2019","2019","7","75667","8","0","0"
"34797","1","0.641981","0.636552","1","18-12-2019","2019","6","60806","12","0","0"
"34798","0","0.17484","0.189881","2","14-08-2019","2019","2","67650","8","0","0"
"34799","1","0.856759","0.864629","3","05-01-2019","2019","9","50768","1","0","0"
"34800","0","0.687694","0.678094","2","23-04-2019","2019","7","5262","4","0","0"
"34801","0","0.180372","0.162512","1","24-08-2019","2019","2","81126","8","0","0"
"34802","1","0.62175","0.612124","4","01-05-2019","2019","6","55819","5","0","0"
"34803","0","0.359397","0.377746","1","20-07-2019","2019","4","40066","7","0","0"
"34804","1","0.816313","0.812249","2","01-09-2019","2019","8","70837","9","0","0"
"34805","1","0.772716","0.759773","4","13-10-2019","2019","8","19669","10","0","0"
"34806","0","0.399902","0.409047","1","07-04-2019","2019","4","97628","4","0","0"
"34807","1","0.791686","0.789194","3","20-09-2019","2019","8","86379","9","0","0"
"34808","1","0.474819","0.483663","1","16-02-2019","2019","5","6866","2","0","0"
"34809","1","0.872286","0.85474","3","02-08-2019","2019","9","94149","8","0","0"
"34810","0","0.254646","0.26286","4","05-06-2019","2019","3","79991","6","0","0"
"34811","1","0.807908","0.809108","3","07-12-2019","2019","8","58611","12","0","0"
"34812","0","0.571521","0.580895","2","06-09-2019","2019","6","80673","9","0","0"
"34813","1","0.316166","0.330529","1","05-01-2019","2019","3","27411","1","0","0"
"34814","0","0.326722","0.318684","2","20-09-2019","2019","3","16290","9","0","0"
"34815","1","0.76504","0.75758","3","30-10-2019","2019","8","50839","10","0","0"
"34816","0","0.427677","0.425502","3","18-09-2019","2019","4","31570","9","0","0"
"34817","1","0.56534","0.559865","1","07-08-2019","2019","6","69329","8","0","0"
"34818","1","0.88743","0.868725","2","24-09-2019","2019","9","30436","9","0","0"
"34819","0","0.168622","0.157629","3","21-07-2019","2019","2","84227","7","0","0"
"34820","1","0.531425","0.543619","3","28-11-2019","2019","5","43704","11","0","0"
"34821","1","0.676181","0.686531","2","02-03-2019","2019","7","46760","3","0","0"
"34822","0","0.13324","0.135226","1","07-06-2019","2019","1","71766","6","0","0"
"34823","0","0.107567","0.122972","3","12-05-2019","2019","1","70755","5","0","0"
"34824","1","0.541975","0.560022","3","30-06-2019","2019","6","5244","6","0","0"
"34825","0","0.19073","0.1923","4","07-09-2019","2019","2","69296","9","0","0"
"34826","1","0.776722","0.795439","1","28-08-2019","2019","8","80697","8","0","0"
"34827","0","0.307875","0.288355","4","12-05-2019","2019","3","55748","5","0","0"
"34828","1","0.847734","0.86416","3","30-04-2019","2019","9","90714","4","0","0"
"34829","1","0.750434","0.754736","4","19-02-2019","2019","8","57585","2","0","0"
"34830","0","0.172519","0.163013","3","28-04-2019","2019","2","64206","4","0","0"
"34831","1","0.750746","0.756164","3","12-09-2019","2019","8","22748","9","0","0"
"34832","1","0.713692","0.73193","2","05-09-2019","2019","7","8977","9","0","0"
"34833","0","0.438744","0.426798","4","01-01-2019","2019","4","82318","1","0","0"
"34834","1","0.363485","0.36649","2","14-09-2019","2019","4","31971","9","0","0"
"34835","1","0.867558","0.879769","2","31-05-2019","2019","9","10783","5","0","0"
"34836","0","0.488719","0.502726","2","10-01-2019","2019","5","55606","1","0","0"
"34837","0","0.837278","0.848692","2","11-07-2019","2019","8","39512","7","0","0"
"34838","0","0.271756","0.291737","3","18-07-2019","2019","3","72238","7","0","0"
"34839","1","0.779654","0.761434","1","05-04-2019","2019","8","90909","4","0","0"
"34840","1","0.860037","0.841273","3","14-04-2019","2019","8","47611","4","0","0"
"34841","1","0.621297","0.605131","1","10-07-2019","2019","6","81537","7","0","0"
"34842","1","0.722261","0.741576","1","07-02-2019","2019","7","10223","2","0","0"
"34843","1","0.387958","0.394702","4","02-03-2019","2019","4","41801","3","0","0"
"34844","1","0.306526","0.294166","3","17-12-2019","2019","3","32363","12","0","0"
"34845","1","0.561378","0.578882","3","07-09-2019","2019","6","45023","9","0","0"
"34846","1","0.745998","0.742681","1","05-06-2019","2019","7","82128","6","0","0"
"34847","0","0.243814","0.254258","3","23-01-2019","2019","3","86538","1","0","0"
"34848","0","0.630257","0.62917","1","16-09-2019","2019","6","36433","9","0","0"
"34849","1","0.645898","0.661967","1","25-09-2019","2019","7","84756","9","0","0"
"34850","0","0.144293","0.13596","1","07-08-2019","2019","1","77498","8","0","0"
"34851","1","0.445796","0.462008","2","20-02-2019","2019","5","44900","2","0","0"
"34852","1","0.743228","0.74258","1","19-01-2019","2019","7","54125","1","0","0"
"34853","0","0.76197","0.758472","1","03-09-2019","2019","8","92127","9","0","0"
"34854","0","0.251045","0.243284","3","18-12-2019","2019","2","88070","12","0","0"
"34855","1","0.502744","0.500185","2","05-08-2019","2019","5","73835","8","0","0"
"34856","1","0.75037","0.748","3","03-12-2019","2019","7","35597","12","0","0"
"34857","1","0.857613","0.856276","4","07-04-2019","2019","9","38892","4","0","0"
"34858","0","0.472097","0.455188","2","19-11-2019","2019","5","34927","11","0","0"
"34859","1","0.670471","0.653754","2","22-10-2019","2019","7","22823","10","0","0"
"34860","0","0.324667","0.328261","3","31-03-2019","2019","3","21091","3","0","0"
"34861","1","0.40711","0.411161","3","05-11-2019","2019","4","26321","11","0","0"
"34862","1","0.257502","0.27651","3","12-10-2019","2019","3","61980","10","0","0"
"34863","1","0.557571","0.576939","1","21-06-2019","2019","6","26136","6","0","0"
"34864","0","0.498053","0.492414","3","21-01-2019","2019","5","73471","1","0","0"
"34865","1","0.876621","0.87585","1","07-05-2019","2019","9","40741","5","0","0"
"34866","0","0.155483","0.14018","1","04-07-2019","2019","1","25468","7","0","0"
"34867","0","0.370804","0.368752","1","03-02-2019","2019","4","98415","2","0","0"
"34868","1","0.635769","0.622162","2","10-03-2019","2019","6","19694","3","0","0"
"34869","1","0.587443","0.582892","2","12-05-2019","2019","6","62473","5","0","0"
"34870","0","0.516431","0.501483","4","04-01-2019","2019","5","73050","1","0","0"
"34871","0","0.203445","0.218136","1","17-02-2019","2019","2","12719","2","0","0"
"34872","0","0.397251","0.406765","3","20-08-2019","2019","4","90694","8","0","0"
"34873","0","0.62928","0.634267","1","24-05-2019","2019","6","68863","5","0","0"
"34874","1","0.195711","0.197995","3","20-12-2019","2019","2","92691","12","0","0"
"34875","1","0.695581","0.69444","4","08-01-2019","2019","7","38305","1","0","0"
"34876","1","0.792819","0.799364","3","13-06-2019","2019","8","86859","6","0","0"
"34877","1","0.327686","0.338139","1","05-06-2019","2019","3","81606","6","0","0"
"34878","0","0.391077","0.384018","2","07-01-2019","2019","4","54226","1","0","0"
"34879","1","0.765272","0.757616","3","04-08-2019","2019","8","30861","8","0","0"
"34880","0","0.203655","0.209191","4","02-08-2019","2019","2","79093","8","0","0"
"34881","0","0.308824","0.30253","2","06-11-2019","2019","3","96837","11","0","0"
"34882","0","0.785985","0.776134","2","22-08-2019","2019","8","34788","8","0","0"
"34883","1","0.385069","0.390915","3","07-09-2019","2019","4","22567","9","0","0"
"34884","1","0.796488","0.800359","3","30-11-2019","2019","8","16204","11","0","0"
"34885","1","0.149491","0.12985","3","30-08-2019","2019","1","44193","8","0","0"
"34886","1","0.265777","0.265648","2","27-06-2019","2019","3","40408","6","0","0"
"34887","0","0.784921","0.794621","3","15-07-2019","2019","8","62737","7","0","0"
"34888","1","0.821087","0.833873","2","25-06-2019","2019","8","82561","6","0","0"
"34889","0","0.809533","0.821437","1","14-07-2019","2019","8","19775","7","0","0"
"34890","0","0.635625","0.639834","3","12-10-2019","2019","6","55084","10","0","0"
"34891","1","0.612317","0.596917","4","21-05-2019","2019","6","64913","5","0","0"
"34892","1","0.789235","0.780739","3","09-02-2019","2019","8","67583","2","0","0"
"34893","1","0.788975","0.787982","4","05-06-2019","2019","8","39729","6","0","0"
"34894","0","0.606386","0.602738","4","14-03-2019","2019","6","60333","3","0","0"
"34895","1","0.772966","0.790629","2","18-02-2019","2019","8","98897","2","0","0"
"34896","1","0.609789","0.62932","4","17-10-2019","2019","6","83900","10","0","0"
"34897","0","0.248829","0.236633","2","31-10-2019","2019","2","97024","10","0","0"
"34898","1","0.209266","0.211531","3","27-05-2019","2019","2","58213","5","0","0"
"34899","1","0.220819","0.224054","1","13-11-2019","2019","2","67276","11","0","0"
"34900","0","0.465547","0.482811","4","13-02-2019","2019","5","50981","2","0","0"
"34901","1","0.63666","0.645217","1","21-05-2019","2019","6","91897","5","0","0"
"34902","1","0.869005","0.86929","3","15-10-2019","2019","9","73859","10","0","0"
"34903","0","0.772444","0.7598","1","14-11-2019","2019","8","52929","11","0","0"
"34904","0","0.167464","0.166236","2","04-10-2019","2019","2","12025","10","0","0"
"34905","0","0.346347","0.346344","1","27-05-2019","2019","3","28813","5","0","0"
"34906","0","0.708381","0.70689","3","09-10-2019","2019","7","24334","10","0","0"
"34907","1","0.609235","0.61484","2","09-04-2019","2019","6","10174","4","0","0"
"34908","0","0.846803","0.851824","3","04-06-2019","2019","9","83447","6","0","0"
"34909","0","0.541945","0.522273","2","26-02-2019","2019","5","51721","2","0","0"
"34910","0","0.45127","0.463352","3","21-12-2019","2019","5","57775","12","0","0"
"34911","0","0.621413","0.629081","4","26-09-2019","2019","6","61143","9","0","0"
"34912","1","0.239602","0.224945","3","21-03-2019","2019","2","93164","3","0","0"
"34913","0","0.187551","0.188324","1","13-11-2019","2019","2","52409","11","0","0"
"34914","0","0.801056","0.79751","1","09-04-2019","2019","8","27809","4","0","0"
"34915","1","0.522289","0.513435","3","13-02-2019","2019","5","97838","2","0","0"
"34916","1","0.703468","0.719733","1","11-11-2019","2019","7","52762","11","0","0"
"34917","1","0.352743","0.368516","2","17-02-2019","2019","4","31925","2","0","0"
"34918","1","0.886755","0.874719","1","30-04-2019","2019","9","80899","4","0","0"
"34919","1","0.427053","0.433241","4","07-02-2019","2019","4","60495","2","0","0"
"34920","0","0.206421","0.214206","2","19-02-2019","2019","2","6515","2","0","0"
